security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,13,20,8,0.0004433418502202,0.0092200714285714,0.0005559338842975,0.0077888615384615,3,3,3,3,0.0789148493391956,1.5032502769230693,0.1475211428571424,0.01778988429752,1.7474761534169272
none,13,20,16,0.0004552631578947,0.0098133725490196,0.0003697386934673,0.0083377540983606,3,3,3,3,0.08103684210525659,1.609186540983596,0.1570139607843136,0.0118316381909536,1.8590689820641195
none,13,20,32,0.0004728855250709,0.0107274255319148,0.0004683201058201,0.0092396603773584,3,3,3,3,0.0841736234626202,1.7832544528301713,0.1716388085106368,0.0149862433862432,2.0540531281896715
none,14,10,1,0.0001370069821567,0.0233900909090909,0.0008439662921348,0.0219672916666666,3,3,3,3,0.0243872428238926,4.2396872916666535,0.3742414545454544,0.0270069213483136,4.6653229103843135
none,14,10,2,0.0001369601487778,0.0166356999999999,0.0011410999999999,0.01622459375,3,3,3,3,0.0243789064824484,3.1313465937499996,0.2661711999999984,0.0365151999999968,3.4584119002324427
none,14,10,4,0.0004425946902654,0.0115582558139534,0.0007637439446366,0.0100073265306122,3,3,3,3,0.0787818548672412,1.9314140204081547,0.1849320930232544,0.0244398062283712,2.2195677745270213
none,14,10,8,0.0004487267857142,0.0112338695652173,0.0006359019607843,0.0099687450980392,3,3,3,3,0.0798733678571276,1.9239678039215655,0.1797419130434768,0.0203488627450976,2.203931947567267
none,14,10,16,0.0004281191489361,0.0109979130434782,0.0005073340707964,0.0092882592592592,3,3,3,3,0.0762052085106258,1.7926340370370255,0.1759666086956512,0.0162346902654848,2.061040544508787
none,14,10,32,0.0004300358078602,0.0111604680851063,0.0004792729257641,0.0094399444444444,3,3,3,3,0.07654637379911561,1.8219092777777692,0.1785674893617008,0.0153367336244512,2.0923598745630367
none,14,12,1,0.0001611915829145,0.0293202222222222,0.000841894039735,0.0269948947368421,3,3,3,3,0.028692101758780997,5.210014684210525,0.4691235555555552,0.02694060927152,5.734770950796381
none,14,12,2,0.0005915328638497,0.0209708333333333,0.0013714244186046,0.0196908461538461,3,3,3,3,0.1052928497652466,3.8003333076922976,0.3355333333333328,0.0438855813953472,4.285045072186224
none,14,12,4,0.0005384316996871,0.0171863448275862,0.0008063423076923,0.0135796944444444,3,3,3,3,0.09584084254430379,2.620881027777769,0.2749815172413792,0.0258029538461536,3.0175063414096055
none,14,12,8,0.0005494570519618,0.0134147837837837,0.0006910681114551,0.011536953488372,3,3,3,3,0.0978033552492004,2.226632023255796,0.2146365405405392,0.0221141795665632,2.5611860986120987
none,14,12,16,0.0005357712765957,0.013500054054054,0.0005113747016706,0.0117054545454545,3,3,3,3,0.0953672872340346,2.2591527272727183,0.216000864864864,0.0163639904534592,2.5868848698250764
none,14,12,32,0.0005273959445037,0.0134118947368421,0.0005701481481481,0.0117107906976744,3,3,3,3,0.0938764781216586,2.2601826046511593,0.2145903157894736,0.0182447407407392,2.5868941393030305
none,14,14,1,0.0001850631735414,0.0311427499999999,0.0009897272727272,0.0300478823529411,3,3,3,3,0.032941244890369197,5.799241294117633,0.4982839999999984,0.0316712727272704,6.362137811735271
none,14,14,2,0.0006835651577503,0.0231240454545454,0.0015235266666666,0.0222156956521739,3,3,3,3,0.1216745980795534,4.287629260869562,0.3699847272727264,0.0487528533333312,4.828041439555173
none,14,14,4,0.0006303417218543,0.0167752333333333,0.0010812959641255,0.015765294117647,3,3,3,3,0.11220082649006541,3.0427017647058707,0.2684037333333328,0.034601470852016,3.457907795381285
none,14,14,8,0.0006035958485958,0.0153886285714285,0.0007342967741935,0.0122108048780487,3,3,3,3,0.10744006105005241,2.356685341463399,0.246218057142856,0.023497496774192,2.7338409564304995
none,14,14,16,0.0006213773349937,0.0150731142857142,0.0006886756756756,0.0122691707317073,3,3,3,3,0.1106051656288786,2.367949951219509,0.2411698285714272,0.0220376216216192,2.741762567041434
none,14,14,32,0.0006213217391304,0.0154216470588235,0.0005721049723756,0.012307825,3,3,3,3,0.1105952695652112,2.375410225,0.246746352941176,0.0183073591160192,2.7510592066224064
none,14,16,1,0.0002139507346585,0.0374436428571428,0.0013910517241379,0.0353965333333333,3,3,3,3,0.038083230769213,6.831530933333327,0.5990982857142848,0.0445136551724128,7.513226104989237
none,14,16,2,0.0007751761006289,0.0274220526315789,0.0019135488721804,0.0244161904761904,3,3,3,3,0.1379813459119442,4.712324761904747,0.4387528421052624,0.0612335639097728,5.350292513831726
none,14,16,4,0.000703934065934,0.0220651666666666,0.0012294137931034,0.0178599285714285,3,3,3,3,0.125300263736252,3.4469662142857005,0.3530426666666656,0.0393412413793088,3.964650386067927
